    7	2011-07-27 20:37:41	2	1	1	0
    7	2011-07-28 09:54:36	2	0	1	0
    1	2011-07-28 09:54:45	2	0	1	0
    8	2011-07-28 09:55:02	2	4	1	0
    9	2011-07-28 10:01:57	2	0	1	0
    2	2011-07-28 12:52:00	2	0	1	0
    8	2011-07-28 17:10:12	2	4	1	0
    1	2011-07-28 18:38:54	2	1	1	0
    2	2011-07-28 18:39:01	2	1	1	0
    9	2011-07-28 18:42:40	2	1	1	0
    9	2011-07-28 19:10:29	2	0	1	0
    1	2011-07-28 19:10:41	2	0	1	0
    1	2011-07-28 19:26:51	2	1	1	0
    2	2011-07-28 19:28:32	2	0	1	0
    9	2011-07-28 20:47:26	2	1	1	0
    7	2011-07-28 21:06:25	2	1	1	0
    2	2011-07-28 21:06:44	2	1	1	0
    7	2011-07-30 02:51:12	2	0	1	0
    1	2011-07-30 09:05:58	2	0	1	0
    8	2011-07-30 09:06:18	2	0	1	0
    9	2011-07-30 10:54:30	2	0	1	0
    2	2011-07-30 13:58:27	2	0	1	0
    9	2011-07-30 18:26:55	2	1	1	0
    1	2011-07-30 18:30:19	2	1	1	0
    2	2011-07-30 18:46:15	2	1	1	0
    7	2011-07-31 08:57:55	2	0	1	0
    8	2011-07-31 09:02:50	2	0	1	0
    1	2011-07-31 09:09:28	2	0	1	0
    6	2011-07-31 11:02:18	2	0	1	0
    2	2011-07-31 13:00:57	2	0	1	0
    9	2011-07-31 13:05:17	2	0	1	0
    1	2011-07-31 14:53:30	2	1	1	0
    1	2011-07-31 15:39:43	2	0	1	0
    8	2011-07-31 17:13:29	2	1	1	0
    9	2011-07-31 17:33:08	2	0	1	0
    9	2011-07-31 17:33:22	2	1	1	0
    9	2011-07-31 17:33:34	2	0	1	0
    9	2011-07-31 17:57:10	2	1	1	0
    6	2011-07-31 17:57:16	2	1	1	0
    1	2011-07-31 17:59:20	2	1	1	0
    2	2011-07-31 19:03:58	2	1	1	0
    7	2011-07-31 19:58:22	2	1	1	0
    7	2011-08-01 09:46:02	2	0	1	0
    8	2011-08-01 09:46:24	2	4	1	0
    1	2011-08-01 09:46:42	2	0	1	0
    9	2011-08-01 09:46:49	2	0	1	0
    5	2011-08-01 10:52:47	2	0	1	0
    2	2011-08-01 11:49:10	2	0	1	0
    6	2011-08-01 13:42:26	2	0	1	0
    8	2011-08-01 15:15:13	2	0	1	0
    9	2011-08-01 17:06:01	2	1	1	0
    9	2011-08-01 17:43:37	2	0	1	0
    9	2011-08-01 17:43:49	2	1	1	0
    2	2011-08-01 17:54:46	2	1	1	0
    1	2011-08-01 18:01:04	2	1	1	0
    2	2011-08-02 11:57:48	2	0	1	0
    9	2011-08-02 12:38:26	2	0	1	0
    1	2011-08-02 13:55:35	2	0	1	0
    7	2011-08-02 14:02:30	2	0	1	0
    9	2011-08-02 17:03:30	2	1	1	0
    2	2011-08-02 17:05:57	2	1	1	0
    1	2011-08-02 17:32:39	2	1	1	0
    8	2011-08-03 09:38:19	2	0	1	0
    1	2011-08-03 10:20:05	2	0	1	0
    7	2011-08-03 11:24:28	2	0	1	0
    9	2011-08-03 11:43:29	2	0	1	0
    2	2011-08-03 12:29:13	2	0	1	0
    8	2011-08-03 15:02:43	2	1	1	0
    2	2011-08-03 17:53:54	2	1	1	0
    9	2011-08-03 18:06:31	2	1	1	0
    1	2011-08-03 18:10:22	2	0	1	0
    7	2011-08-03 18:12:29	2	1	1	0
    8	2011-08-04 09:16:51	2	0	1	0
    9	2011-08-04 09:16:58	2	0	1	0
    1	2011-08-04 09:30:47	2	0	1	0
    2	2011-08-04 10:21:16	2	0	1	0
    8	2011-08-04 15:04:05	2	0	1	0
    9	2011-08-04 16:50:11	2	1	1	0
    2	2011-08-04 17:39:40	2	1	1	0
    9	2011-08-06 08:41:16	2	0	1	0
    8	2011-08-06 09:02:02	2	0	1	0
    9	2011-08-06 10:23:58	2	1	1	0
    2	2011-08-06 10:25:25	2	0	1	0
    2	2011-08-06 10:50:55	2	0	1	0
    2	2011-08-06 11:36:22	2	0	1	0
    5	2011-08-06 11:36:28	2	0	1	0
    1	2011-08-06 12:10:48	2	0	1	0
    8	2011-08-06 15:11:14	2	1	1	0
    1	2011-08-06 17:27:44	2	1	1	0
    2	2011-08-06 17:27:51	2	1	1	0
    5	2011-08-07 09:22:05	2	0	1	0
    8	2011-08-07 09:22:16	2	0	1	0
    1	2011-08-07 09:48:19	2	0	1	0
    9	2011-08-07 10:53:15	2	0	1	0
    2	2011-08-07 11:28:22	2	1	1	0
    2	2011-08-07 11:28:28	2	1	1	0
    2	2011-08-07 11:28:37	2	0	1	0
    1	2011-08-07 13:07:44	2	1	1	0
    1	2011-08-07 13:08:36	2	0	1	0
    1	2011-08-07 13:09:24	2	1	1	0
    1	2011-08-07 13:10:01	2	0	1	0
    8	2011-08-07 15:15:37	2	1	1	0
    2	2011-08-07 16:52:28	2	1	1	0
    9	2011-08-07 17:03:07	2	1	1	0
    1	2011-08-07 17:03:12	2	1	1	0
    8	2011-08-08 09:04:45	2	0	1	0
    9	2011-08-08 09:05:12	2	0	1	0
    1	2011-08-08 09:25:13	2	0	1	0
    2	2011-08-08 11:18:08	2	0	1	0
    8	2011-08-08 15:11:48	2	1	1	0
    9	2011-08-08 17:33:53	2	1	1	0
    1	2011-08-08 17:34:39	2	0	1	0
    1	2011-08-08 17:34:47	2	1	1	0
    2	2011-08-08 17:34:53	2	1	1	0
    9	2011-08-09 08:58:39	2	0	1	0
    1	2011-08-09 09:02:16	2	0	1	0
    8	2011-08-09 09:07:16	2	0	1	0
    9	2011-08-09 12:20:19	2	1	1	0
    9	2011-08-09 14:16:09	2	0	1	0
    8	2011-08-09 14:57:12	2	0	1	0
    9	2011-08-09 17:05:55	2	1	1	0
    1	2011-08-09 17:17:09	2	1	1	0
    1	2011-08-10 08:57:36	2	0	1	0
    8	2011-08-10 09:03:38	2	0	1	0
    2	2011-08-10 10:05:07	2	0	1	0
    9	2011-08-10 11:30:32	2	0	1	0
